"ID","CBRD","SBRD","DBRD","BDAT","BRTHW","RPRO","GHDAT","Event","DIM","Date","Remark","Protocols","Technician",
      9332 ,H    ,H    ,H    ,05/01/22,    0 ,PREG    ,08/24/23,ARVKDD     ,   6 ,05/07/22,                ,                ,,
      9333 ,H    ,H    ,H    ,05/01/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   6 ,05/07/22,                ,                ,,
      9334 ,H    ,H    ,H    ,05/01/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   6 ,05/07/22,                ,                ,,
      9335 ,H    ,H    ,H    ,05/01/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   6 ,05/07/22,                ,                ,,
      9336 ,H    ,     ,H    ,05/02/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   5 ,05/07/22,                ,                ,,
      9337 ,H    ,H    ,H    ,05/03/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   4 ,05/07/22,                ,                ,,
      9338 ,H    ,     ,H    ,05/04/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   3 ,05/07/22,                ,                ,,
      9339 ,H    ,     ,H    ,05/04/22,    0 ,PREG    ,08/24/23,ARVKDD     ,  10 ,05/14/22,                ,                ,,
      9340 ,H    ,H    ,H    ,05/05/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   9 ,05/14/22,                ,                ,,
      9341 ,H    ,H    ,H    ,05/05/22,    0 ,PREG    ,08/24/23,ARVKDD     ,   9 ,05/14/22,                ,                ,,
      9342 ,H    ,H    ,H    ,05/05/22,    0 ,PREG    ,08/24/23,ARVKDD     ,   9 ,05/14/22,                ,                ,,
      9343 ,H    ,     ,H    ,05/06/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   8 ,05/14/22,                ,                ,,
      9344 ,H    ,     ,H    ,05/06/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   8 ,05/14/22,                ,                ,,
      9345 ,H    ,H    ,H    ,05/06/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   8 ,05/14/22,                ,                ,,
      9346 ,H    ,H    ,H    ,05/07/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   7 ,05/14/22,                ,                ,,
      9347 ,H    ,H    ,H    ,05/07/22,    0 ,PREG    ,08/24/23,ARVKDD     ,   7 ,05/14/22,                ,                ,,
      9348 ,H    ,     ,H    ,05/07/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   7 ,05/14/22,                ,                ,,
      9349 ,H    ,H    ,H    ,05/08/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   6 ,05/14/22,                ,                ,,
      9350 ,HJ   ,J    ,H    ,05/09/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   5 ,05/14/22,                ,                ,,
      9351 ,H    ,     ,H    ,05/09/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   5 ,05/14/22,                ,                ,,
      9352 ,HJ   ,J    ,H    ,05/09/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   5 ,05/14/22,                ,                ,,
      9353 ,HJ   ,J    ,H    ,05/11/22,    0 ,PREG    ,00000000 ,ARVKDD     ,  10 ,05/21/22,                ,                ,,
      9354 ,H    ,     ,H    ,05/12/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   9 ,05/21/22,                ,                ,,
      9356 ,H    ,     ,H    ,05/14/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   7 ,05/21/22,                ,                ,,
      9357 ,H    ,     ,H    ,05/15/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   6 ,05/21/22,                ,                ,,
      9358 ,H    ,     ,H    ,05/15/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   6 ,05/21/22,                ,                ,,
      9359 ,H    ,H    ,H    ,05/16/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   5 ,05/21/22,                ,                ,,
      9360 ,H    ,H    ,H    ,05/16/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   5 ,05/21/22,                ,                ,,
      9361 ,HJ   ,J    ,H    ,05/16/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   5 ,05/21/22,                ,                ,,
      9362 ,H    ,     ,H    ,05/17/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   4 ,05/21/22,                ,                ,,
      9363 ,H    ,H    ,H    ,05/17/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   4 ,05/21/22,                ,                ,,
      9364 ,HJ   ,J    ,H    ,05/17/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   4 ,05/21/22,                ,                ,,
      9365 ,H    ,H    ,H    ,05/17/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   4 ,05/21/22,                ,                ,,
      9366 ,H    ,H    ,H    ,05/18/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   3 ,05/21/22,                ,                ,,
      9367 ,H    ,H    ,H    ,05/19/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   9 ,05/28/22,                ,                ,,
      9368 ,HJ   ,J    ,H    ,05/19/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   9 ,05/28/22,                ,                ,,
      9369 ,H    ,H    ,H    ,05/19/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   9 ,05/28/22,                ,                ,,
      9370 ,H    ,     ,H    ,05/20/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   8 ,05/28/22,                ,                ,,
      9371 ,H    ,H    ,H    ,05/20/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   8 ,05/28/22,                ,                ,,
      9372 ,H    ,     ,H    ,05/20/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   8 ,05/28/22,                ,                ,,
      9373 ,H    ,     ,H    ,05/21/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   7 ,05/28/22,                ,                ,,
      9374 ,H    ,     ,H    ,05/21/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   7 ,05/28/22,                ,                ,,
      9375 ,H    ,     ,H    ,05/21/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   7 ,05/28/22,                ,                ,,
      9376 ,H    ,H    ,H    ,05/21/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   7 ,05/28/22,                ,                ,,
      9377 ,H    ,LM   ,H    ,05/22/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   6 ,05/28/22,                ,                ,,
      9378 ,H    ,H    ,H    ,05/22/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   6 ,05/28/22,                ,                ,,
      9379 ,HJ   ,J    ,H    ,05/23/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   5 ,05/28/22,                ,                ,,
      9380 ,H    ,H    ,H    ,05/23/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   5 ,05/28/22,                ,                ,,
      9381 ,HJ   ,J    ,H    ,05/23/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   5 ,05/28/22,                ,                ,,
      9382 ,H    ,     ,H    ,05/25/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   3 ,05/28/22,                ,                ,,
      9383 ,H    ,     ,H    ,05/25/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   3 ,05/28/22,                ,                ,,
      9384 ,H    ,H    ,H    ,05/26/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   9 ,06/04/22,                ,                ,,
      9385 ,H    ,H    ,H    ,05/26/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   9 ,06/04/22,                ,                ,,
      9386 ,H    ,     ,H    ,05/26/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   9 ,06/04/22,                ,                ,,
      9387 ,H    ,     ,H    ,05/27/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   8 ,06/04/22,                ,                ,,
      9388 ,H    ,H    ,H    ,05/27/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   8 ,06/04/22,                ,                ,,
      9389 ,HJ   ,J    ,H    ,05/27/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   8 ,06/04/22,                ,                ,,
      9390 ,H    ,     ,H    ,05/28/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   7 ,06/04/22,                ,                ,,
      9391 ,H    ,H    ,H    ,05/28/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   7 ,06/04/22,                ,                ,,
      9392 ,H    ,H    ,H    ,05/29/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   6 ,06/04/22,                ,                ,,
      9393 ,H    ,     ,H    ,05/30/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   5 ,06/04/22,                ,                ,,
      9394 ,H    ,H    ,H    ,05/30/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   5 ,06/04/22,                ,                ,,
      9395 ,HJ   ,J    ,H    ,05/30/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   5 ,06/04/22,                ,                ,,
      9396 ,H    ,H    ,H    ,05/30/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   5 ,06/04/22,                ,                ,,
      9397 ,H    ,H    ,H    ,05/30/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   5 ,06/04/22,                ,                ,,
      9398 ,H    ,H    ,H    ,05/31/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   4 ,06/04/22,                ,                ,,
      9399 ,H    ,     ,H    ,05/31/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   4 ,06/04/22,                ,                ,,
      9400 ,H    ,     ,H    ,06/01/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   3 ,06/04/22,                ,                ,,
      9401 ,HJ   ,J    ,H    ,06/02/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   9 ,06/11/22,                ,                ,,
      9402 ,HJ   ,J    ,H    ,06/02/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   9 ,06/11/22,                ,                ,,
      9403 ,HJ   ,J    ,H    ,06/02/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   9 ,06/11/22,                ,                ,,
      9404 ,HJ   ,J    ,H    ,06/02/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   9 ,06/11/22,                ,                ,,
      9405 ,HJ   ,J    ,H    ,06/02/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   9 ,06/11/22,                ,                ,,
      9406 ,HJ   ,J    ,H    ,06/03/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   8 ,06/11/22,                ,                ,,
      9407 ,H    ,     ,H    ,06/04/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   7 ,06/11/22,                ,                ,,
      9408 ,H    ,     ,H    ,06/06/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   5 ,06/11/22,                ,                ,,
      9409 ,HJ   ,J    ,H    ,06/06/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   5 ,06/11/22,                ,                ,,
      9410 ,HJ   ,J    ,H    ,06/06/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   5 ,06/11/22,                ,                ,,
      9411 ,HJ   ,J    ,H    ,06/07/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   4 ,06/11/22,                ,                ,,
      9412 ,H    ,     ,H    ,06/07/22,    0 ,PREG    ,10/17/23,ARVKDD     ,  11 ,06/18/22,                ,                ,,
      9413 ,HJ   ,J    ,H    ,06/08/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   3 ,06/11/22,                ,                ,,
      9414 ,H    ,     ,H    ,06/08/22,    0 ,PREG    ,11/21/23,ARVKDD     ,  10 ,06/18/22,                ,                ,,
      9415 ,HJ   ,J    ,H    ,06/08/22,    0 ,PREG    ,11/21/23,ARVKDD     ,  10 ,06/18/22,                ,                ,,
      9416 ,H    ,     ,H    ,06/08/22,    0 ,PREG    ,00000000 ,ARVKDD     ,  10 ,06/18/22,                ,                ,,
      9417 ,J    ,J    ,J    ,06/09/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   9 ,06/18/22,                ,                ,,
      9418 ,HJ   ,J    ,H    ,06/09/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   9 ,06/18/22,                ,                ,,
      9419 ,H    ,     ,H    ,06/09/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   9 ,06/18/22,                ,                ,,
      9420 ,HJ   ,J    ,H    ,06/09/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   9 ,06/18/22,                ,                ,,
      9421 ,H    ,LM   ,H    ,06/10/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   8 ,06/18/22,                ,                ,,
      9422 ,H    ,     ,H    ,06/10/22,    0 ,PREG    ,09/21/23,ARVKDD     ,   8 ,06/18/22,                ,                ,,
      9423 ,HJ   ,J    ,H    ,06/10/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   8 ,06/18/22,                ,                ,,
      9424 ,HJ   ,J    ,H    ,06/10/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   8 ,06/18/22,                ,                ,,
      9425 ,HJ   ,J    ,H    ,06/11/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   7 ,06/18/22,                ,                ,,
      9426 ,HJ   ,J    ,H    ,06/11/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   7 ,06/18/22,                ,                ,,
      9427 ,HJ   ,J    ,H    ,06/11/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   7 ,06/18/22,                ,                ,,
      9428 ,H    ,     ,H    ,06/12/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   6 ,06/18/22,                ,                ,,
      9429 ,HJ   ,J    ,H    ,06/12/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   6 ,06/18/22,                ,                ,,
      9430 ,HJ   ,J    ,H    ,06/12/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   6 ,06/18/22,                ,                ,,
      9431 ,HJ   ,J    ,H    ,06/12/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   6 ,06/18/22,                ,                ,,
      9432 ,HJ   ,J    ,H    ,06/12/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   6 ,06/18/22,                ,                ,,
      9433 ,HJ   ,J    ,H    ,06/12/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   6 ,06/18/22,                ,                ,,
      9434 ,HJ   ,J    ,H    ,06/12/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   6 ,06/18/22,                ,                ,,
      9435 ,HJ   ,J    ,H    ,06/13/22,    0 ,PREG    ,10/17/23,ARVKDD     ,   5 ,06/18/22,                ,                ,,
      9436 ,HJ   ,J    ,H    ,06/14/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   4 ,06/18/22,                ,                ,,
      9437 ,HJ   ,J    ,H    ,06/15/22,    0 ,BRED    ,00000000 ,ARVKDD     ,   3 ,06/18/22,                ,                ,,
      9438 ,H    ,     ,H    ,06/15/22,    0 ,PREG    ,11/21/23,ARVKDD     ,  10 ,06/25/22,                ,                ,,
      9439 ,HJ   ,J    ,H    ,06/15/22,    0 ,PREG    ,00000000 ,ARVKDD     ,  10 ,06/25/22,                ,                ,,
      9440 ,H    ,J    ,H    ,06/15/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,  10 ,06/25/22,                ,                ,,
      9441 ,H    ,     ,H    ,06/15/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,  10 ,06/25/22,                ,                ,,
      9442 ,H    ,     ,H    ,06/15/22,    0 ,PREG    ,10/17/23,ARVKDD     ,  10 ,06/25/22,                ,                ,,
      9443 ,HJ   ,J    ,H    ,06/16/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   9 ,06/25/22,                ,                ,,
      9444 ,H    ,     ,H    ,06/16/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   9 ,06/25/22,                ,                ,,
      9445 ,H    ,J    ,H    ,06/17/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   8 ,06/25/22,                ,                ,,
      9446 ,H    ,     ,H    ,06/17/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   8 ,06/25/22,                ,                ,,
      9447 ,HJ   ,J    ,H    ,06/17/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   8 ,06/25/22,                ,                ,,
      9448 ,HJ   ,J    ,H    ,06/18/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   7 ,06/25/22,                ,                ,,
      9449 ,HJ   ,J    ,H    ,06/18/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   7 ,06/25/22,                ,                ,,
      9450 ,HJ   ,J    ,H    ,06/18/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   7 ,06/25/22,                ,                ,,
      9451 ,HJ   ,J    ,H    ,06/19/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   6 ,06/25/22,                ,                ,,
      9452 ,H    ,     ,H    ,06/19/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   6 ,06/25/22,                ,                ,,
      9453 ,H    ,     ,H    ,06/21/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   4 ,06/25/22,                ,                ,,
      9454 ,H    ,J    ,H    ,06/21/22,    0 , SLD/DIE,00000000 ,ARVKDD     ,   4 ,06/25/22,                ,                ,,
      9455 ,HJ   ,J    ,A    ,06/24/22,    0 ,PREG    ,11/21/23,ARVKDD     ,   8 ,07/02/22,                ,                ,,
      9456 ,HJ   ,J    ,H    ,06/26/22,    0 ,PREG    ,00000000 ,ARVKDD     ,   6 ,07/02/22,                ,                ,,
