"ID","OLDID","PEN","CBRD","AGE","BDAT","EDAT","NOTE","SBRD","DBRD","FDAT","AGEFR","ARDAT","RPRO","EVT","REM","DINCU","DIM","LACT","WMK1","WMK4","WMK8","ME305","EC305","MILK","TDAT","SCC","LGSCC","LOG1","LSC2","XMAST","XSICK","ORGIN",
      9072 ,         0 ,    75 ,HJ   , 1-10 ,01/10/22,01/10/22,-         ,J    ,H    ,11/03/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    9 ,   33 ,   1 ,   36 ,   75 ,    0 ,26210 ,31650 ,    57 ,11/27/23,   132 ,  3.4 , 3.4 ,   0 ,    0 ,    1 ,KDD   ,
      9073 ,         0 ,     1 ,H    , 1-10 ,01/10/22,01/10/22,-         ,H    ,H    ,11/26/23, 1-10 ,       - ,FRESH   ,EDEMA   ,DEX.15IM         ,   11 ,   10 ,   1 ,   53 ,    0 ,    0 ,20970 ,19800 ,     0 ,11/27/23,    63 ,  2.3 , 2.3 ,   0 ,    0 ,    0 ,KDD   ,
      9075 ,         0 ,    75 ,H    , 1-10 ,01/11/22,01/11/22,-         ,H    ,H    ,11/12/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   13 ,   24 ,   1 ,   46 ,   64 ,    0 ,24980 ,25250 ,    61 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9076 ,         0 ,    75 ,HJ   , 1-10 ,01/11/22,01/11/22,-         ,J    ,H    ,11/05/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   11 ,   31 ,   1 ,   36 ,   71 ,    0 ,24910 ,25790 ,    63 ,11/27/23,   173 ,  3.8 , 3.8 ,   0 ,    0 ,    1 ,KDD   ,
      9077 ,         0 ,    75 ,HJ   , 1-10 ,01/12/22,01/12/22,-         ,J    ,H    ,11/13/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   19 ,   23 ,   1 ,   35 ,   61 ,    0 ,23960 ,24300 ,    44 ,11/27/23,   654 ,  5.7 , 5.7 ,   0 ,    1 ,    1 ,KDD   ,
      9078 ,         0 ,     1 ,HJ   , 1-10 ,01/12/22,01/12/22,-         ,J    ,H    ,11/28/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   13 ,    8 ,   1 ,   33 ,    0 ,    0 ,21400 ,21630 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9081 ,         0 ,    71 ,H    , 1-10 ,01/14/22,01/14/22,-         ,H    ,H    ,11/08/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,   14 ,   28 ,   1 ,   38 ,   66 ,    0 ,25170 ,25170 ,    52 ,11/27/23,  1489 ,  6.9 , 6.9 ,   0 ,    1 ,    2 ,KDD   ,
      9083 ,         0 ,    75 ,HJ   , 1-10 ,01/14/22,01/14/22,-         ,J    ,H    ,11/15/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   16 ,   21 ,   1 ,   46 ,    0 ,    0 ,24250 ,27860 ,    53 ,11/27/23,    85 ,  2.8 , 2.8 ,   0 ,    0 ,    0 ,KDD   ,
      9085 ,         0 ,    75 ,H    , 1-10 ,01/15/22,01/15/22,-         ,H    ,H    ,11/14/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   10 ,   22 ,   1 ,   33 ,   58 ,    0 ,23330 ,23580 ,    49 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9087 ,         0 ,    75 ,H    , 1-10 ,01/16/22,01/16/22,-         ,H    ,H    ,11/11/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    7 ,   25 ,   1 ,   43 ,   55 ,    0 ,23010 ,29710 ,    53 ,11/27/23,    29 ,  1.2 , 1.2 ,   0 ,    0 ,    0 ,KDD   ,
      9088 ,         0 ,    75 ,H    , 1-10 ,01/17/22,01/17/22,-         ,H    ,H    ,11/13/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,    9 ,   23 ,   1 ,   48 ,   68 ,    0 ,25920 ,26200 ,    71 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9089 ,         0 ,    75 ,H    , 1-10 ,01/17/22,01/17/22,-         ,H    ,H    ,11/10/23,  1-9 ,       - ,FRESH   ,HEAT    ,22:59            ,   11 ,   26 ,   1 ,   32 ,   53 ,    0 ,22350 ,22590 ,    49 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9090 ,         0 ,    75 ,HJ   , 1-10 ,01/17/22,01/17/22,-         ,J    ,H    ,11/09/23,  1-9 ,       - ,FRESH   ,HEAT    ,02:59            ,   10 ,   27 ,   1 ,   33 ,   37 ,    0 ,18800 ,24900 ,    48 ,11/27/23,    97 ,  3.0 , 3.0 ,   0 ,    0 ,    0 ,KDD   ,
      9091 ,         0 ,     1 ,HJ   , 1-10 ,01/17/22,01/17/22,-         ,J    ,H    ,11/24/23, 1-10 ,       - ,FRESH   ,EDEMA   ,DEX.15IM         ,   14 ,   12 ,   1 ,   41 ,    0 ,    0 ,21790 ,39990 ,     0 ,11/27/23,  7042 ,  9.1 , 9.1 ,   0 ,    0 ,    0 ,KDD   ,
      9093 ,         0 ,    75 ,H    , 1-10 ,01/18/22,01/18/22,-         ,H    ,H    ,11/09/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   15 ,   27 ,   1 ,   50 ,   66 ,    0 ,25620 ,26950 ,    67 ,11/27/23,   172 ,  3.8 , 3.8 ,   0 ,    0 ,    0 ,KDD   ,
      9096 ,         0 ,     1 ,H    , 1-10 ,01/21/22,01/21/22,-         ,H    ,H    ,12/05/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   14 ,    1 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9099 ,         0 ,     1 ,H    , 1-10 ,01/22/22,01/22/22,-         ,H    ,H    ,11/27/23, 1-10 ,       - ,FRESH   ,EDEMA   ,DEX.15IM         ,   12 ,    9 ,   1 ,   85 ,    0 ,    0 ,23060 ,23310 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9100 ,         0 ,    71 ,H    , 1-10 ,01/22/22,01/22/22,-         ,     ,H    ,11/20/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    5 ,   16 ,   1 ,   30 ,    0 ,    0 ,23300 ,26010 ,    31 ,11/27/23,    17 ,  0.4 , 0.4 ,   0 ,    0 ,    0 ,KDD   ,
      9103 ,         0 ,     1 ,H    , 1-10 ,01/23/22,01/23/22,-         ,H    ,H    ,12/04/23, 1-10 ,       - ,FRESH   ,ILLMISC ,CALCIUM23        ,    6 ,    2 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    2 ,KDD   ,
      9104 ,         0 ,    75 ,H    , 1-10 ,01/23/22,01/23/22,-         ,H    ,H    ,11/14/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   15 ,   22 ,   1 ,   41 ,   52 ,    0 ,22160 ,22400 ,    49 ,11/27/23,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9109 ,         0 ,    71 ,H    , 1-10 ,01/27/22,01/27/22,-         ,H    ,H    ,11/18/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    8 ,   18 ,   1 ,   34 ,    0 ,    0 ,21640 ,28660 ,    33 ,11/27/23,    63 ,  2.3 , 2.3 ,   0 ,    0 ,    0 ,KDD   ,
      9111 ,         0 ,    71 ,H    , 1-10 ,01/28/22,01/28/22,-         ,     ,-    ,11/22/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,   22 ,   14 ,   1 ,   45 ,    0 ,    0 ,23890 ,33250 ,    38 ,11/27/23,   143 ,  3.4 , 3.4 ,   0 ,    0 ,    0 ,KDD   ,
      9112 ,         0 ,     1 ,H    , 1-10 ,01/28/22,01/28/22,-         ,H    ,H    ,11/27/23,  1-9 ,       - ,FRESH   ,EDEMA   ,DEX.15IM         ,   12 ,    9 ,   1 ,   52 ,    0 ,    0 ,21410 ,21640 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9113 ,         0 ,    75 ,H    , 1-10 ,01/28/22,01/28/22,-         ,H    ,H    ,11/15/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   11 ,   21 ,   1 ,   52 ,    0 ,    0 ,26060 ,29800 ,    58 ,11/27/23,    37 ,  1.5 , 1.5 ,   0 ,    0 ,    0 ,KDD   ,
      9115 ,         0 ,    75 ,HJ   , 1-10 ,01/28/22,01/28/22,-         ,J    ,H    ,11/15/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0075       ,   11 ,   21 ,   1 ,   50 ,    0 ,    0 ,25690 ,29750 ,    58 ,11/27/23,    23 ,  0.9 , 0.9 ,   0 ,    0 ,    0 ,KDD   ,
      9116 ,         0 ,     1 ,HJ   , 1-10 ,01/29/22,01/29/22,-         ,J    ,H    ,12/02/23, 1-10 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   22 ,    4 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9119 ,         0 ,     1 ,H    , 1-10 ,01/30/22,01/30/22,-         ,H    ,H    ,11/24/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,    9 ,   12 ,   1 ,   46 ,    0 ,    0 ,24790 ,32930 ,     0 ,11/27/23,    27 ,  1.1 , 1.1 ,   0 ,    0 ,    0 ,KDD   ,
      9122 ,         0 ,     1 ,H    , 1-10 ,02/01/22,02/01/22,-         ,H    ,H    ,12/02/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   17 ,    4 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9124 ,         0 ,    71 ,H    , 1-10 ,02/01/22,02/01/22,-         ,H    ,H    ,11/20/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,    5 ,   16 ,   1 ,   26 ,    0 ,    0 ,22960 ,25400 ,    27 ,11/27/23,    45 ,  1.8 , 1.8 ,   0 ,    0 ,    0 ,KDD   ,
      9125 ,         0 ,     1 ,H    , 1-10 ,02/02/22,02/02/22,-         ,H    ,H    ,11/23/23,  1-9 ,       - ,FRESH   ,INJURY  ,DEXAMETHASONE    ,   13 ,   13 ,   1 ,   48 ,    0 ,    0 ,21890 ,30700 ,     0 ,11/27/23,    40 ,  1.7 , 1.7 ,   0 ,    0 ,    1 ,KDD   ,
      9128 ,         0 ,     1 ,H    , 1-10 ,02/02/22,02/02/22,-         ,H    ,H    ,11/29/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   14 ,    7 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9129 ,         0 ,     1 ,HJ   , 1-10 ,02/02/22,02/02/22,-         ,J    ,H    ,12/01/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   16 ,    5 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9131 ,         0 ,     1 ,H    , 1-10 ,02/03/22,02/03/22,-         ,H    ,H    ,11/29/23,  1-9 ,       - ,FRESH   ,RP      ,XC.17BOE         ,    8 ,    7 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    1 ,KDD   ,
      9132 ,         0 ,     1 ,H    , 1-10 ,02/03/22,02/03/22,-         ,H    ,H    ,11/19/23,  1-9 ,       - ,NO BRED ,DNB     ,STAPH            ,    9 ,   17 ,   1 ,   26 ,    0 ,    0 ,20410 ,28070 ,    24 ,11/27/23,   162 ,  3.7 , 3.7 ,   0 ,    0 ,    0 ,KDD   ,
      9134 ,         0 ,     1 ,H    ,  1-9 ,02/04/22,02/04/22,-         ,H    ,H    ,11/26/23,  1-9 ,       - ,FRESH   ,METR    ,XC.17BOE         ,    5 ,   10 ,   1 ,   46 ,    0 ,    0 ,20930 ,24750 ,     0 ,11/27/23,    72 ,  2.5 , 2.5 ,   0 ,    0 ,    1 ,KDD   ,
      9136 ,         0 ,     1 ,H    ,  1-9 ,02/04/22,02/04/22,-         ,H    ,H    ,11/24/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   14 ,   12 ,   1 ,   66 ,    0 ,    0 ,25670 ,39100 ,     0 ,11/27/23,   104 ,  3.1 , 3.1 ,   0 ,    0 ,    0 ,KDD   ,
      9140 ,         0 ,     1 ,HJ   ,  1-9 ,02/06/22,02/06/22,-         ,J    ,H    ,11/20/23,  1-9 ,       - ,FRESH   ,METR    ,CEF.22SQ         ,   10 ,   16 ,   1 ,   19 ,    0 ,    0 ,22440 ,28560 ,    20 ,11/27/23,    65 ,  2.4 , 2.4 ,   0 ,    0 ,    1 ,KDD   ,
      9141 ,         0 ,     1 ,HJ   ,  1-9 ,02/06/22,02/06/22,-         ,J    ,H    ,12/01/23,  1-9 ,       - ,FRESH   ,EDEMA   ,DEX.15IM         ,   10 ,    5 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9142 ,         0 ,     1 ,H    ,  1-9 ,02/08/22,02/08/22,-         ,H    ,H    ,12/05/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   14 ,    1 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9147 ,         0 ,    71 ,H    ,  1-9 ,02/11/22,02/11/22,-         ,     ,-    ,11/22/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0001T0071       ,   12 ,   14 ,   1 ,   22 ,    0 ,    0 ,18440 ,23830 ,    42 ,11/27/23,   100 ,  3.0 , 3.0 ,   0 ,    0 ,    0 ,KDD   ,
      9150 ,         0 ,     1 ,H    ,  1-9 ,02/11/22,02/11/22,-         ,H    ,H    ,12/04/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,   13 ,    2 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
      9162 ,         0 ,     1 ,H    ,  1-9 ,02/15/22,02/15/22,-         ,H    ,H    ,12/03/23,  1-9 ,       - ,FRESH   ,MOVE    ,F0021T0001       ,    5 ,    3 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,KDD   ,
     21347 ,         0 ,    73 ,H    ,  2-7 ,04/27/21,06/08/23,-         ,     ,H    ,04/27/23, 1-11 ,       - ,PREG    ,PREG    ,69DAYS           ,    0 ,  223 ,   1 ,   86 ,   86 ,   87 ,30050 ,31400 ,    71 ,11/27/23,   550 ,  5.4 , 5.8 , 5.7 ,    0 ,    0 ,PUR   ,
     21401 ,         0 ,    78 ,-    ,  2-5 ,06/23/21,03/22/23,GW0323    ,     ,-    ,05/30/23, 1-11 ,       - ,PREG    ,PREG    ,67DAYS           ,   18 ,  190 ,   1 ,   45 ,   72 ,   83 ,30680 ,31140 ,    77 ,11/27/23,  1204 ,  6.5 ,   0 , 0.7 ,    0 ,    2 ,PUR   ,
     21402 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,03/23/23,GW0323    ,     ,-    ,04/21/23,  1-9 ,       - ,PREG    ,PREG    ,66DAYS           ,   21 ,  229 ,   1 ,   56 ,   71 ,   72 ,31300 ,31690 ,    73 ,11/27/23,   519 ,  5.4 , 3.3 , 3.9 ,    0 ,    0 ,PUR   ,
     21404 ,         0 ,    78 ,-    ,  2-5 ,06/23/21,03/25/23,GW0323    ,     ,-    ,06/25/23,  2-0 ,       - ,PREG    ,PREG    ,68DAYS           ,   44 ,  164 ,   1 ,   60 ,   75 ,   84 ,27170 ,30300 ,    78 ,11/27/23,    37 ,  1.5 ,   0 , 2.8 ,    0 ,    1 ,PUR   ,
     21405 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,03/26/23,GW0323    ,     ,-    ,04/24/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,    0 ,  226 ,   1 ,   30 ,   58 ,   62 ,21820 ,22690 ,    57 ,11/27/23,    30 ,  1.3 ,   0 , 0.1 ,    0 ,    1 ,PUR   ,
     21406 ,         0 ,     1 ,-    , 1-10 ,06/23/21,03/27/23,GW0323    ,     ,-    ,04/27/23, 1-10 ,05/24/23, SLD/DIE,SOLD    ,RESP             ,    3 ,   27 ,   1 ,   21 ,   38 ,    0 ,18560 ,18760 ,    34 ,05/23/23,     0 ,    0 ,   0 ,   0 ,    0 ,    2 ,-     ,
     21407 ,         0 ,     9 ,-    , 1-10 ,06/23/21,03/28/23,GW0323    ,     ,-    ,05/08/23, 1-10 ,05/24/23, SLD/DIE,SOLD    ,RESP             ,   14 ,   16 ,   1 ,   38 ,    0 ,    0 ,17850 ,23300 ,    26 ,05/23/23,  4854 ,  8.5 , 8.5 ,   0 ,    1 ,    2 ,-     ,
     21408 ,         0 ,    78 ,-    , 1-11 ,06/23/21,03/29/23,GW0323    ,     ,-    ,05/26/23, 1-11 ,06/21/23, SLD/DIE,SOLD    ,PNEU             ,   56 ,   26 ,   1 ,   37 ,   41 ,    0 ,19720 ,19930 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    3 ,-     ,
     21409 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,03/30/23,GW0323    ,     ,-    ,05/08/23, 1-10 ,       - ,PREG    ,PREG    ,67DAYS           ,   13 ,  212 ,   1 ,   52 ,   86 ,   93 ,32330 ,33690 ,    82 ,11/27/23,    32 ,  1.4 ,   0 , 0.9 ,    0 ,    0 ,PUR   ,
     21410 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,03/31/23,GW0323    ,     ,-    ,05/13/23, 1-10 ,       - ,PREG    ,PREG    ,65DAYS           ,   12 ,  207 ,   1 ,   48 ,   40 ,   49 ,19270 ,23360 ,    44 ,11/27/23,    55 ,  2.1 ,   0 , 4.6 ,    0 ,    0 ,PUR   ,
     21412 ,         0 ,     2 ,-    ,  2-1 ,06/23/21,04/02/23,GW0323    ,     ,-    ,06/20/23, 1-11 ,07/30/23, SLD/DIE,SOLD    ,STAPH            ,   39 ,   40 ,   1 ,   47 ,   70 ,    0 ,25630 ,29960 ,    72 ,07/19/23,   716 ,  5.8 , 4.1 , 5.8 ,    0 ,    1 ,-     ,
     21413 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/03/23,GW0323    ,     ,-    ,05/19/23, 1-10 ,       - ,BRED    ,BRED    ,LUT              ,   18 ,  201 ,   1 ,   42 ,   36 ,   78 ,24120 ,28380 ,    67 ,11/27/23,    86 ,  2.8 , 6.4 , 2.2 ,    0 ,    1 ,PUR   ,
     21415 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/05/23,GW0323    ,     ,-    ,06/06/23, 1-11 ,       - ,PREG    ,PREG    ,38DAYS           ,   18 ,  183 ,   1 ,   21 ,   62 ,   80 ,28460 ,26560 ,    62 ,11/27/23,  2617 ,  7.7 , 7.7 , 6.7 ,    1 ,    3 ,PUR   ,
     21416 ,         0 ,     2 ,-    ,  2-1 ,06/23/21,04/06/23,GW0323    ,     ,-    ,06/15/23, 1-11 ,08/09/23, SLD/DIE,SOLD    ,PNEU             ,   34 ,   55 ,   1 ,   31 ,   50 ,   71 ,23180 ,25210 ,    59 ,07/19/23,    29 ,  1.2 ,   0 , 1.2 ,    0 ,    1 ,-     ,
     21417 ,         0 ,    74 ,-    ,  2-3 ,06/23/21,04/07/23,GW0323    ,     ,-    ,04/19/23,  1-9 ,10/05/23, SLD/DIE,SOLD    ,LP               ,    9 ,  169 ,   1 ,   21 ,   16 ,   42 ,14110 ,15030 ,    35 ,09/25/23,  3345 ,  8.1 ,   0 , 3.8 ,    1 ,    1 ,PUR   ,
     21418 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/08/23,GW0323    ,     ,-    ,05/20/23, 1-10 ,       - ,BRED    ,BRED    ,-                ,   19 ,  200 ,   1 ,   52 ,   74 ,   75 ,26130 ,28650 ,    68 ,11/27/23,  2473 ,  7.6 ,   0 , 7.0 ,    0 ,    1 ,PUR   ,
     21419 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/09/23,GW0323    ,     ,-    ,05/11/23, 1-10 ,       - ,PREG    ,PREG    ,33DAYS           ,   10 ,  209 ,   1 ,   45 ,   66 ,   89 ,31150 ,33610 ,    88 ,11/27/23,    60 ,  2.3 , 0.7 , 0.1 ,    0 ,    1 ,PUR   ,
     21421 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/11/23,GW0323    ,     ,-    ,04/26/23, 1-10 ,       - ,PREG    ,PREG    ,68DAYS           ,    2 ,  224 ,   1 ,   48 ,   56 ,   79 ,30280 ,33990 ,    82 ,11/27/23,    56 ,  2.2 , 3.5 , 0.1 ,    0 ,    0 ,PUR   ,
     21422 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/12/23,GW0323    ,     ,-    ,04/22/23,  1-9 ,       - ,PREG    ,PREG    ,67DAYS           ,    5 ,  228 ,   1 ,   45 ,   47 ,   69 ,24910 ,33470 ,    57 ,11/27/23,    77 ,  2.6 ,   0 , 5.8 ,    0 ,    0 ,PUR   ,
     21423 ,         0 ,    74 ,-    , 1-11 ,06/23/21,04/13/23,GW0323    ,     ,-    ,04/23/23,  1-9 ,06/14/23, SLD/DIE,SOLD    ,STAPH            ,    6 ,   52 ,   1 ,   50 ,   61 ,   84 ,26370 ,26160 ,    62 ,05/23/23,  4048 ,  8.3 , 8.3 ,   0 ,    0 ,    0 ,-     ,
     21424 ,         0 ,    73 ,-    ,  2-5 ,06/23/21,04/14/23,GW0323    ,     ,-    ,04/20/23,  1-9 ,       - ,PREG    ,FOOTRIM ,NONE             ,    0 ,  230 ,   1 ,   45 ,   75 ,   78 ,27470 ,32410 ,    54 ,11/27/23,  2207 ,  7.4 ,   0 , 6.0 ,    1 ,    1 ,PUR   ,
     21426 ,         0 ,    78 ,-    ,  2-5 ,06/23/21,04/16/23,GW0323    ,     ,-    ,05/29/23, 1-11 ,       - ,PREG    ,PREG    ,65DAYS           ,   28 ,  191 ,   1 ,   49 ,   75 ,   89 ,28140 ,25180 ,    84 ,11/27/23,    27 ,  1.1 , 3.2 , 3.6 ,    1 ,    1 ,PUR   ,
     21427 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/17/23,GW0323    ,     ,-    ,05/18/23, 1-10 ,       - ,PREG    ,PREG    ,66DAYS           ,   17 ,  202 ,   1 ,   45 ,   69 ,   68 ,26410 ,30330 ,    74 ,11/27/23,    52 ,  2.1 , 1.8 , 2.6 ,    0 ,    0 ,PUR   ,
     21428 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/18/23,GW0323    ,     ,-    ,05/01/23, 1-10 ,       - ,PREG    ,PREG    ,68DAYS           ,    0 ,  219 ,   1 ,   28 ,   57 ,   65 ,22860 ,24630 ,    53 ,11/27/23,    29 ,  1.2 , 6.0 , 2.4 ,    0 ,    0 ,PUR   ,
     21429 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/19/23,GW0323    ,     ,-    ,05/03/23, 1-10 ,       - ,PREG    ,PREG    ,71DAYS           ,    8 ,  217 ,   1 ,   40 ,   63 ,   77 ,25870 ,26620 ,    59 ,11/27/23,   133 ,  3.4 ,   0 , 3.9 ,    1 ,    1 ,PUR   ,
     21430 ,         0 ,    74 ,-    ,  2-0 ,06/23/21,04/20/23,GW0323    ,     ,-    ,05/06/23, 1-10 ,07/03/23, SLD/DIE,SOLD    ,SCC              ,    0 ,   58 ,   1 ,   48 ,   58 ,   75 ,24570 ,26190 ,    74 ,06/26/23,  5368 ,  8.7 ,   0 , 8.7 ,    0 ,    0 ,-     ,
     21431 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/21/23,GW0323    ,     ,-    ,04/27/23, 1-10 ,       - ,PREG    ,PREG    ,70DAYS           ,    3 ,  223 ,   1 ,   41 ,   27 ,   51 ,22200 ,26780 ,    62 ,11/27/23,   629 ,  5.6 , 8.5 , 3.3 ,    0 ,    0 ,PUR   ,
     21432 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/22/23,GW0323    ,     ,-    ,05/13/23, 1-10 ,       - ,PREG    ,PREG    ,65DAYS           ,   12 ,  207 ,   1 ,   42 ,   72 ,   95 ,32070 ,31750 ,    73 ,11/27/23,   354 ,  4.8 , 2.9 , 3.2 ,    0 ,    0 ,PUR   ,
     21433 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/23/23,GW0323    ,     ,-    ,04/26/23, 1-10 ,       - ,PREG    ,PREG    ,66DAYS           ,    2 ,  224 ,   1 ,   41 ,   68 ,   82 ,28740 ,34390 ,    64 ,11/27/23,     6 ,  0.1 , 1.8 , 0.7 ,    0 ,    0 ,PUR   ,
     21434 ,         0 ,    74 ,-    ,  2-5 ,06/23/21,04/24/23,GW0323    ,     ,-    ,04/25/23, 1-10 ,       - ,PREG    ,FOOTRIM ,NONE             ,    0 ,  225 ,   1 ,   41 ,   64 ,   80 ,23150 ,24960 ,    55 ,11/27/23,   764 ,  5.9 , 2.9 , 1.4 ,    0 ,    0 ,PUR   ,
     21435 ,         0 ,     1 ,-    , 1-10 ,06/23/21,04/25/23,GW0323    ,     ,-    ,05/03/23, 1-10 ,05/04/23, SLD/DIE,DIED    ,PROLAPSOUTERINO  ,    9 ,    1 ,   1 ,    0 ,    0 ,    0 ,    0 ,    0 ,     0 ,       - ,     0 ,    0 ,   0 ,   0 ,    0 ,    0 ,-     ,
     21436 ,         0 ,    77 ,-    ,  2-5 ,06/23/21,04/26/23,GW0323    ,     ,-    ,07/12/23,  2-0 ,       - ,PREG    ,PREG    ,36DAYS           ,   16 ,  147 ,   1 ,   48 ,   64 ,   77 ,26160 ,27450 ,    66 ,11/27/23,    19 ,  0.6 , 3.4 , 1.3 ,    0 ,    0 ,PUR   ,
     21437 ,         0 ,    78 ,-    ,  2-5 ,06/23/21,04/27/23,GW0323    ,     ,-    ,07/06/23,  2-0 ,       - ,PREG    ,PREG    ,68DAYS           ,   23 ,  153 ,   1 ,   50 ,   81 ,   87 ,32390 ,33660 ,    79 ,11/27/23,    56 ,  2.2 , 3.6 , 4.2 ,    0 ,    0 ,PUR   ,
     21439 ,         0 ,     9 ,-    , 1-11 ,06/23/21,04/29/23,GW0323    ,     ,-    ,04/22/23,  1-9 ,06/07/23, SLD/DIE,SOLD    ,MATABOLIC        ,    5 ,   46 ,   1 ,   28 ,   33 ,    0 ,14770 ,14930 ,    31 ,05/23/23,     0 ,    0 ,   0 ,   0 ,    1 ,    3 ,-     ,
