id,oldid,pen,age,note,rem,days_in_closeup,dim,lact,xmast,xsick,orgin,birth_date,fresh_date,purchase_date,last_test_date,cull_date,age_fresh_days,breed,sire_breed,dam_breed,last_test_milk,last_test_scc,last_test_log_scc,first_test_log_scc,second_test_log_scc,week_1_milk,week_4_milk,week_8_milk,mature_equiv_305m,energy_corrected_305m,culled,times_mast,times_sick
8277,0,77,2-8,-,37DAYS,15,133,1,1,1,SVD,2021-03-30,2023-07-26,2021-03-30,2023-11-27,,848,HO,H,H,77,58,2.2,2.3,2.4,43,68,77,25720,27430,0,1,1
8278,0,78,2-8,-,67DAYS,13,176,1,0,0,SVD,2021-03-30,2023-06-13,2021-03-30,2023-11-27,,805,HO,H,H,69,107,3.1,1.4,1.4,42,73,83,28160,30530,0,0,0
8280,0,74,2-8,-,NONE,8,204,1,0,0,SVD,2021-03-30,2023-05-16,2021-03-30,2023-11-27,,777,HO,H,H,42,34,1.4,0,1.5,35,58,72,20680,25330,0,0,0
8283,0,78,2-8,-,34DAYS,21,198,1,0,0,SVD,2021-03-31,2023-05-22,2021-03-31,2023-11-27,,782,HO,H,H,106,5,0.1,0.6,1.7,55,64,76,34680,34880,0,0,0
8284,0,74,2-8,-,TRMH/B,3,223,1,0,0,SVD,2021-04-01,2023-04-27,2021-04-01,2023-11-27,,756,HO,H,H,76,43,1.8,2.1,1.4,44,70,94,28820,33340,0,0,0
8285,0,74,2-6,-,LP,0,173,1,0,0,SVD,2021-04-01,2023-04-28,2021-04-01,2023-09-25,2023-10-18,757,HO,H,H,58,310,4.6,1,1.6,26,54,64,18010,21220,1,0,0
8286,0,77,2-8,-,LUT,1,147,1,0,0,SVD,2021-04-01,2023-07-12,2021-04-01,2023-11-27,,832,HO,H,H,63,3907,8.3,4.8,5.1,44,58,72,23690,26930,0,0,0
8287,0,74,2-8,-,69DAYS,10,200,1,0,0,SVD,2021-04-01,2023-05-20,2021-04-01,2023-11-27,,779,HO,H,H,74,38,1.6,3.8,2,47,71,96,28330,32100,0,0,0
8288,0,74,2-8,-,70DAYS,14,226,1,0,0,SVD,2021-04-01,2023-04-24,2021-04-01,2023-11-27,,753,HO,H,H,44,64,2.4,3.4,7,37,80,77,23550,23180,0,0,0
8289,0,74,2-8,-,NONE,14,196,1,0,0,SVD,2021-04-02,2023-05-24,2021-04-02,2023-11-27,,782,HO,H,H,72,611,5.6,2,1.2,49,74,78,25720,23090,0,0,0
8290,0,74,2-8,-,NONE,22,204,1,0,0,SVD,2021-04-02,2023-05-16,2021-04-02,2023-11-27,,774,HO,H,H,89,29,1.2,0,0.1,42,64,82,32040,31640,0,0,0
8291,0,78,2-8,-,NONE,18,164,1,0,0,SVD,2021-04-02,2023-06-25,2021-04-02,2023-11-27,,814,HO,H,H,92,54,2.1,0,1.6,54,79,89,30380,28090,0,0,0
8292,0,78,2-8,-,69DAYS,12,156,1,0,0,SVD,2021-04-02,2023-07-03,2021-04-02,2023-11-27,,822,HO,H,H,72,782,6,3,3,55,80,84,28460,33250,0,0,0
8293,0,78,2-8,-,67DAYS,15,167,1,0,0,SVD,2021-04-02,2023-06-22,2021-04-02,2023-11-27,,811,HO,H,H,81,39,1.6,6,3.8,49,59,81,29060,31120,0,0,0
8294,0,78,2-8,-,67DAYS,16,190,1,1,1,SVD,2021-04-03,2023-05-30,2021-04-03,2023-11-27,,787,HO,H,H,83,390,5,3.3,9,59,84,63,27710,26100,0,1,1
8297,0,72,2-8,-,71DAYS,4,222,1,0,0,SVD,2021-04-04,2023-04-28,2021-04-04,2023-11-27,,754,HO,H,H,64,244,4.3,4,2.1,52,71,84,27040,28630,0,0,0
8298,0,74,2-8,-,TRMH/B,7,219,1,0,0,SVD,2021-04-04,2023-05-01,2021-04-04,2023-11-27,,757,HO,H,H,76,17,0.4,0.8,1.7,60,67,65,29250,29460,0,0,0
8299,0,74,2-8,-,BLKWLH,12,207,1,1,1,SVD,2021-04-04,2023-05-13,2021-04-04,2023-11-27,,769,HO,H,H,43,45,1.8,0,1.3,35,66,61,19950,23310,0,1,1
8300,0,78,2-6,-,LAME,16,137,1,0,0,SVD,2021-04-05,2023-06-16,2021-04-05,2023-10-23,2023-10-31,802,HO,H,H,57,14,0.2,2.5,0.4,19,64,90,23760,24220,1,0,0
8301,0,78,2-7,-,NONE,18,192,1,0,0,SVD,2021-04-05,2023-05-28,2021-04-05,2023-11-27,,783,HO,H,H,72,32,1.4,1.3,1.4,48,82,91,29090,31620,0,0,0
8303,0,74,2-7,-,BLKWRH,7,219,1,0,0,SVD,2021-04-06,2023-05-01,2021-04-06,2023-11-27,,755,Other,LM,H,75,26,1.1,3.8,1.8,56,71,87,29960,33740,0,0,0
8304,0,74,2-7,-,F0079T0074,6,220,1,1,2,SVD,2021-04-06,2023-04-30,2021-04-06,2023-11-27,,754,HO,H,H,66,24,1,1.8,0.1,39,55,58,25960,23680,0,1,2
8306,0,9,2-1,-,UDDERBROKEN,0,32,1,2,2,Missing,2021-04-06,2023-04-22,2021-04-06,2023-05-23,2023-05-24,746,HO,H,H,50,6380,9,0,9,58,55,0,18110,27410,1,2,2
8307,0,76,2-7,-,12:59,15,63,1,0,0,SVD,2021-04-06,2023-10-04,2021-04-06,2023-11-27,,911,HO,H,H,86,56,2.2,4,2.2,40,68,86,26950,32950,0,0,0
8308,0,1,2-1,-,RESP,15,22,1,0,1,Missing,2021-04-07,2023-05-02,2021-04-07,2023-05-23,2023-05-24,755,HO,H,H,61,0,0,0,0,51,68,0,24180,24440,1,0,1
8309,0,73,2-7,-,BLKWLF/B,12,194,1,0,0,SVD,2021-04-07,2023-05-26,2021-04-07,2023-11-27,,779,HO,H,H,62,48,2,2,0.8,39,81,81,24680,28890,0,0,0
8310,0,78,2-7,-,F0079T0078,9,180,1,1,1,SVD,2021-04-07,2023-06-09,2021-04-07,2023-11-27,,793,HO,H,H,63,30,1.3,1.2,3.2,38,52,69,23360,26260,0,1,1
8324,0,74,2-7,-,65DAYS,12,207,1,0,0,SVD,2021-04-11,2023-05-13,2021-04-11,2023-11-27,,762,HO,H,H,64,136,3.4,0,2.3,39,64,64,23840,26560,0,0,0
8325,0,74,2-6,-,LAME,21,118,1,0,0,SVD,2021-04-11,2023-07-05,2021-04-11,2023-10-23,2023-10-31,815,HO,H,H,101,94,2.9,0.6,0.2,47,76,94,29800,28740,1,0,0
8327,0,77,2-7,-,BLKTRH/S0/B,79,133,1,2,2,SVD,2021-04-12,2023-07-26,2021-04-12,2023-11-27,,835,HO,H,H,85,101,3,4.5,8.6,58,82,97,29480,29890,0,2,2
8338,0,74,2-7,-,NONE,6,213,1,0,2,SVD,2021-04-15,2023-05-07,2021-04-15,2023-11-27,,752,HO,H,H,68,105,3.1,0,2.1,43,71,85,25930,28940,0,0,2
8353,0,78,2-7,-,NONE,22,188,1,0,0,SVD,2021-04-19,2023-06-01,2021-04-19,2023-11-27,,773,HO,H,H,75,21,0.8,4.2,2.7,36,67,79,26060,30220,0,0,0
8366,0,78,2-7,-,TRMH/B,17,195,1,0,0,SVD,2021-04-22,2023-05-25,2021-04-22,2023-11-27,,763,HO,H,H,79,208,4.1,4.8,3.5,40,65,77,26590,27640,0,0,0
8367,0,75,2-7,-,F0001T0075,112,22,1,0,0,SVD,2021-04-22,2023-11-14,2021-04-22,2023-11-27,,936,HO,H,H,56,0,0,0,0,43,54,0,20630,20850,0,0,0
8375,0,74,2-7,-,38DAYS,14,198,1,0,0,SVD,2021-04-24,2023-05-22,2021-04-24,2023-11-27,,758,HO,H,H,75,36,1.5,2.7,1.2,51,71,98,28450,27260,0,0,0
8380,0,78,2-7,-,NONE,12,194,1,0,1,SVD,2021-04-25,2023-05-26,2021-04-25,2023-11-27,,761,HO,H,H,81,21,0.8,2.7,1.5,33,60,72,27270,30780,0,0,1
8383,0,74,2-7,-,68DAYS,6,213,1,0,0,SVD,2021-04-26,2023-05-07,2021-04-26,2023-11-27,,741,HO,H,H,77,10,0.1,4.1,1.2,39,61,76,27550,30030,0,0,0
8384,0,74,2-7,-,NONE,9,210,1,0,0,SVD,2021-04-26,2023-05-10,2021-04-26,2023-11-27,,744,HO,H,H,94,792,6,4.6,4.8,40,69,91,31800,33660,0,0,0
8385,0,74,2-7,-,NONE,3,216,1,0,2,SVD,2021-04-26,2023-05-04,2021-04-26,2023-11-27,,738,HO,H,H,84,6,0.1,0,7.4,38,77,79,31730,33310,0,0,2
8387,0,78,2-3,-,LAME,22,46,1,0,0,Missing,2021-04-27,2023-06-15,2021-04-27,2023-07-19,2023-07-31,779,HO,H,H,78,69,2.4,2.2,2.4,54,80,0,24840,31730,1,0,0
8389,0,74,2-7,-,NONE,6,212,1,1,2,SVD,2021-04-28,2023-05-08,2021-04-28,2023-11-27,,740,HO,H,H,76,34,1.4,3,3.2,36,39,62,26080,27800,0,1,2
8390,0,77,2-7,-,36DAYS,14,127,1,0,1,SVD,2021-04-28,2023-08-01,2021-04-28,2023-11-27,,825,HO,H,H,77,249,4.3,1.4,5.9,39,85,68,29040,29970,0,0,1
8391,0,74,2-7,-,NONE,6,208,1,0,1,SVD,2021-04-28,2023-05-12,2021-04-28,2023-11-27,,744,HO,H,H,52,123,3.3,4,1.8,34,45,77,22210,25930,0,0,1
8392,0,74,2-7,-,34DAYS,8,211,1,0,0,SVD,2021-04-28,2023-05-09,2021-04-28,2023-11-27,,741,HO,H,H,60,10,0.1,0,1.6,50,76,71,24360,27970,0,0,0
8393,0,77,2-7,-,06:59,13,121,1,0,0,SVD,2021-04-29,2023-08-07,2021-04-29,2023-11-27,,830,HO,H,H,97,148,3.5,4.8,6.6,51,94,79,33560,36200,0,0,0
8394,0,74,2-7,-,BLKZRH/B,2,217,1,0,0,SVD,2021-04-29,2023-05-03,2021-04-29,2023-11-27,,734,HO,H,H,64,32,1.4,1,1.4,38,30,42,22470,23650,0,0,0
8396,0,73,2-7,-,71DAYS,10,209,1,2,2,SVD,2021-04-30,2023-05-11,2021-04-30,2023-11-27,,741,HO,H,H,68,513,5.4,7.1,7,46,85,73,26190,26390,0,2,2
8397,0,77,2-7,-,38DAYS,3,158,1,1,1,SVD,2021-04-30,2023-07-01,2021-04-30,2023-11-27,,792,HO,H,H,76,22,0.8,3.7,7.2,44,80,91,31470,34170,0,1,1
8399,0,6,2-2,-,FEET,10,83,1,0,0,Missing,2021-05-01,2023-05-11,2021-05-01,2023-07-19,2023-08-02,740,HO,H,H,52,46,1.9,0,0,28,51,60,18980,18480,1,0,0
8400,0,78,2-7,-,68DAYS,8,188,1,0,0,SVD,2021-05-01,2023-06-01,2021-05-01,2023-11-27,,761,HO,H,H,94,19,0.6,5.8,1,66,82,99,37210,36430,0,0,0
8401,0,77,2-7,-,BLKWLF/S0/B,24,117,1,0,0,SVD,2021-05-02,2023-08-11,2021-05-02,2023-11-27,,831,HO,H,H,91,17,0.4,0.8,0.6,44,80,80,28950,30640,0,0,0
8403,0,77,2-7,PET,37DAYS,5,129,1,0,0,SVD,2021-05-02,2023-07-30,2021-05-02,2023-11-27,,819,HO,H,H,92,231,4.2,8.1,3.1,36,83,96,32460,31560,0,0,0
8405,0,77,2-7,-,14:59,14,120,1,1,1,SVD,2021-05-02,2023-08-08,2021-05-02,2023-11-27,,828,HO,H,H,70,654,5.7,6.4,3.3,37,58,74,24300,25890,0,1,1
8406,0,78,2-7,-,TRMHLH/B,16,190,1,0,0,SVD,2021-05-02,2023-05-30,2021-05-02,2023-11-27,,758,HO,H,H,75,2234,7.4,3,5,52,85,101,28460,29340,0,0,0
8407,0,78,2-7,-,67DAYS,14,192,1,0,0,SVD,2021-05-03,2023-05-28,2021-05-03,2023-11-27,,755,HO,H,H,115,55,2.1,2.4,3.6,24,74,104,39570,36100,0,0,0
8408,0,74,2-7,-,69DAYS,10,196,1,0,0,SVD,2021-05-03,2023-05-24,2021-05-03,2023-11-27,,751,HO,H,H,50,232,4.2,2.7,2.9,45,67,85,22760,25760,0,0,0
8409,0,74,2-7,-,LUT,2,217,1,0,0,SVD,2021-05-03,2023-05-03,2021-05-03,2023-11-27,,730,HO,H,H,59,117,3.2,2.5,2.4,34,63,55,24230,26840,0,0,0
8410,0,74,2-7,-,NONE,4,215,1,0,0,SVD,2021-05-03,2023-05-05,2021-05-03,2023-11-27,,732,HO,H,H,65,12,0.1,0,0.1,39,48,63,23990,24640,0,0,0
8412,0,78,2-6,-,22:59,14,192,1,0,1,SVD,2021-05-05,2023-05-28,2021-05-05,2023-11-27,,753,HO,H,H,86,27,1.1,1.9,1.9,41,55,82,26430,29510,0,0,1
8413,0,74,2-6,-,70DAYS,6,213,1,0,1,SVD,2021-05-05,2023-05-07,2021-05-05,2023-11-27,,732,HO,H,H,59,26,1.1,2.6,1.9,31,60,62,21750,24010,0,0,1
8414,0,73,2-6,-,67DAYS,7,212,1,1,2,SVD,2021-05-05,2023-05-08,2021-05-05,2023-11-27,,733,HO,H,H,72,1598,7,0.8,0.4,42,76,84,26950,27420,0,1,2
8415,0,78,2-6,-,NONE,14,192,1,0,0,SVD,2021-05-06,2023-05-28,2021-05-06,2023-11-27,,752,HO,H,H,89,11,0.1,0.9,0.1,57,76,89,29290,32890,0,0,0
8416,0,78,2-6,-,32DAYS,11,185,1,0,0,SVD,2021-05-06,2023-06-04,2021-05-06,2023-11-27,,759,HO,H,H,73,52,2.1,2.6,1.4,46,75,90,27940,30740,0,0,0
8418,0,74,2-6,-,70DAYS,6,213,1,0,0,SVD,2021-05-06,2023-05-07,2021-05-06,2023-11-27,,731,HO,H,H,69,47,1.9,0,0.4,34,60,79,24810,23500,0,0,0
8419,0,78,2-6,-,71DAYS,16,196,1,0,0,SVD,2021-05-06,2023-05-24,2021-05-06,2023-11-27,,748,HO,H,H,75,39,1.6,1.4,2.1,41,53,64,24780,28130,0,0,0
8420,0,73,2-4,-,LP,6,144,1,1,1,SVD,2021-05-06,2023-05-14,2021-05-06,2023-09-25,2023-10-05,738,HO,H,H,46,364,4.8,2,3.1,43,48,50,13830,14930,1,1,1
8421,0,76,2-6,-,F0001T0076,18,82,1,0,1,SVD,2021-05-06,2023-09-15,2021-05-06,2023-11-27,,862,HO,H,H,73,14,0.2,2,1.1,32,54,70,24000,27440,0,0,1
8422,0,78,2-6,-,67DAYS,6,176,1,0,0,SVD,2021-05-07,2023-06-13,2021-05-07,2023-11-27,,767,HO,H,H,49,2255,7.4,0,7.4,41,44,57,19200,17960,0,0,0
8423,0,74,2-6,-,COPDRH,9,201,1,0,0,SVD,2021-05-07,2023-05-19,2021-05-07,2023-11-27,,742,HO,H,H,67,9,0.1,2.1,1.2,47,56,74,24330,26960,0,0,0
8425,0,78,2-6,-,NONE,16,190,1,1,1,SVD,2021-05-07,2023-05-30,2021-05-07,2023-11-27,,753,HO,H,H,62,5672,8.8,3.8,3.3,3,55,61,18250,21190,0,1,1
8426,0,78,2-6,-,67DAYS,10,172,1,0,0,SVD,2021-05-09,2023-06-17,2021-05-09,2023-11-27,,769,HO,H,H,102,100,3,3.1,1.8,18,69,93,33580,32420,0,0,0
8427,0,77,2-6,-,34DAYS,9,145,1,0,0,SVD,2021-05-10,2023-07-14,2021-05-10,2023-11-27,,795,HO,H,H,72,48,2,3.5,0.9,51,57,67,24730,27600,0,0,0
8428,0,78,2-5,-,STAPH,12,141,1,2,3,SVD,2021-05-10,2023-06-12,2021-05-10,2023-10-23,2023-10-31,763,HO,H,H,55,97,3,2.2,0.7,34,68,71,22420,21780,1,2,3
8429,0,77,2-6,-,36DAYS,22,132,1,0,0,SVD,2021-05-11,2023-07-27,2021-05-11,2023-11-27,,807,HO,H,H,120,7,0.1,0.1,0.2,46,86,112,35630,36040,0,0,0
8430,0,77,2-6,-,F0079T0077,22,126,1,1,1,SVD,2021-05-11,2023-08-02,2021-05-11,2023-11-27,,813,HO,H,H,66,1975,7.3,2.1,2.4,45,65,62,21970,23130,0,1,1
8431,0,74,2-6,-,NONE,12,200,1,0,0,SVD,2021-05-11,2023-05-20,2021-05-11,2023-11-27,,739,HO,H,H,78,29,1.2,3.9,2.1,46,44,62,25450,30450,0,0,0
8434,0,78,2-6,-,70DAYS,12,177,1,0,0,SVD,2021-05-12,2023-06-12,2021-05-12,2023-11-27,,761,HO,H,H,69,31,1.3,0,1.2,38,59,82,25540,26660,0,0,0
8435,0,78,2-6,-,NONE,9,159,1,0,0,SVD,2021-05-12,2023-06-30,2021-05-12,2023-11-27,,779,HO,H,H,81,130,3.4,5,6.2,42,72,84,28730,30070,0,0,0
8436,0,77,2-6,-,TWINS,11,130,1,0,0,SVD,2021-05-12,2023-07-29,2021-05-12,2023-11-27,,808,HO,H,H,76,69,2.4,2,1.3,42,77,87,27980,30560,0,0,0
8437,0,75,2-6,-,F0001T0075,16,35,1,0,0,SVD,2021-05-13,2023-11-01,2021-05-13,2023-11-27,,902,HO,H,H,86,64,2.4,2.4,0,45,81,0,24850,26670,0,0,0
8438,0,74,2-6,-,08:59,16,196,1,1,1,SVD,2021-05-13,2023-05-24,2021-05-13,2023-11-27,,741,HO,H,H,100,24,1,2.4,3.8,56,86,96,30520,34120,0,1,1
8439,0,78,2-6,-,71DAYS,0,154,1,0,0,SVD,2021-05-13,2023-07-05,2021-05-13,2023-11-27,,783,HO,H,H,62,6,0.1,1.8,0.4,41,41,67,23150,26510,0,0,0
8440,0,78,2-6,-,65DAYS,10,158,1,0,0,SVD,2021-05-14,2023-07-01,2021-05-14,2023-11-27,,778,HO,H,H,92,79,2.6,2.4,1.6,45,81,89,29660,31960,0,0,0
8441,0,73,2-6,-,TWINS,18,194,1,0,1,SVD,2021-05-14,2023-05-26,2021-05-14,2023-11-27,,742,HO,H,H,98,18,0.5,0.4,1.3,52,85,114,34030,36110,0,0,1
8444,0,73,2-6,-,NONE,11,199,1,1,2,SVD,2021-05-16,2023-05-21,2021-05-16,2023-11-27,,735,HO,H,H,74,963,6.3,0,1.8,49,67,67,26160,22880,0,1,2
8445,0,78,2-6,-,67DAYS,15,191,1,0,0,SVD,2021-05-16,2023-05-29,2021-05-16,2023-11-27,,743,HO,H,H,98,632,5.6,2.3,7.8,42,52,85,32870,33800,0,0,0
8446,0,78,2-6,-,NONE,14,196,1,0,0,SVD,2021-05-16,2023-05-24,2021-05-16,2023-11-27,,738,HO,H,H,84,23,0.9,8.2,1.7,45,66,66,29450,24840,0,0,0
8447,0,74,2-6,-,NONE,9,197,1,0,0,SVD,2021-05-17,2023-05-23,2021-05-17,2023-11-27,,736,HO,H,H,55,26,1.1,1.1,1.2,49,62,72,20810,23990,0,0,0
8448,0,78,2-6,-,22:59,9,152,1,0,0,SVD,2021-05-17,2023-07-07,2021-05-17,2023-11-27,,781,HO,H,H,82,12,0.1,2.8,1.8,53,77,85,29020,30850,0,0,0
8449,0,78,2-6,-,COPDLH,15,191,1,0,0,SVD,2021-05-18,2023-05-29,2021-05-18,2023-11-27,,741,HO,H,H,93,1140,6.4,5.5,6.4,36,26,65,28440,26270,0,0,0
8450,0,78,2-6,-,65DAYS,10,151,1,0,0,SVD,2021-05-18,2023-07-08,2021-05-18,2023-11-27,,781,HO,H,H,72,1,0.1,2,1.1,50,73,80,27420,30690,0,0,0
8451,0,78,2-6,-,NONE,15,191,1,0,0,SVD,2021-05-18,2023-05-29,2021-05-18,2023-11-27,,741,HO,H,H,58,307,4.6,2.2,7.1,41,64,67,20720,24640,0,0,0
8452,0,76,2-6,-,04:59,9,83,1,0,0,SVD,2021-05-19,2023-09-14,2021-05-19,2023-11-27,,848,HO,H,H,92,1157,6.5,2.8,7,51,91,71,28850,30470,0,0,0
8453,0,78,2-6,-,22:59,9,187,1,0,0,SVD,2021-05-19,2023-06-02,2021-05-19,2023-11-27,,744,HO,H,H,78,1547,7,1.5,5.3,53,79,93,29460,32920,0,0,0
8454,0,78,2-6,-,35DAYS,5,193,1,0,0,SVD,2021-05-19,2023-05-27,2021-05-19,2023-11-27,,738,HO,H,H,72,60,2.3,3.6,2.2,37,66,78,25430,27740,0,0,0
8455,0,78,2-6,-,NONE,18,188,1,0,0,SVD,2021-05-20,2023-06-01,2021-05-20,2023-11-27,,742,HO,H,H,74,140,3.4,1.3,0.4,34,64,74,27590,26360,0,0,0
8456,0,77,2-6,-,69DAYS,11,143,1,1,1,SVD,2021-05-20,2023-07-16,2021-05-20,2023-11-27,,787,HO,H,H,92,377,4.9,7.5,2.7,38,73,84,29710,29470,0,1,1
8457,0,78,2-6,-,08:59,15,191,1,1,1,SVD,2021-05-20,2023-05-29,2021-05-20,2023-11-27,,739,HO,H,H,66,974,6.3,1.5,1.9,30,60,75,22600,24710,0,1,1
8458,0,78,2-6,-,67DAYS,20,186,1,0,0,SVD,2021-05-21,2023-06-03,2021-05-21,2023-11-27,,743,HO,H,H,79,19,0.6,1.9,0.4,33,75,84,27070,29880,0,0,0
8459,0,78,2-2,-,INJURY,91,48,1,0,1,Missing,2021-05-21,2023-06-07,2021-05-21,2023-07-19,2023-07-25,747,HO,H,H,67,408,5,7.4,5,35,50,0,21790,23280,1,0,1
8460,0,78,2-6,-,65DAYS,13,193,1,0,0,SVD,2021-05-22,2023-05-27,2021-05-22,2023-11-27,,735,HO,H,H,73,20,0.7,4.3,8,48,64,74,26690,30900,0,0,0
8461,0,78,2-6,-,BLKURH/S0,4,171,1,0,0,SVD,2021-05-22,2023-06-18,2021-05-22,2023-11-27,,757,HO,H,H,81,5,0.1,2,0.1,12,64,83,29000,30710,0,0,0
8462,0,78,2-6,-,NONE,15,191,1,0,2,SVD,2021-05-23,2023-05-29,2021-05-23,2023-11-27,,736,HO,H,H,57,103,3,3.2,1.3,26,51,62,21400,24820,0,0,2
8463,0,78,2-6,-,16:59,16,190,1,0,0,SVD,2021-05-23,2023-05-30,2021-05-23,2023-11-27,,737,HO,H,H,89,16,0.4,1.9,0.8,62,78,93,29410,31080,0,0,0
8465,0,78,2-6,-,NONE,9,187,1,0,0,SVD,2021-05-23,2023-06-02,2021-05-23,2023-11-27,,740,HO,H,H,89,62,2.3,0.1,0.1,55,76,88,29880,30970,0,0,0
8466,0,72,2-6,-,71DAYS,13,199,1,0,0,KDD,2021-05-23,2023-05-21,2021-05-23,2023-11-27,,728,HO,H,H,71,56,2.2,4,0.1,45,75,73,27480,28080,0,0,0
8467,0,78,2-6,-,NONE,14,168,1,0,0,SVD,2021-05-23,2023-06-21,2021-05-23,2023-11-27,,759,HO,H,H,66,741,5.9,5.4,2.3,31,51,71,22610,22980,0,0,0
8468,0,74,2-6,-,NONE,17,195,1,2,3,SVD,2021-05-25,2023-05-25,2021-05-25,2023-11-27,,730,HO,H,H,71,17,0.4,1.8,2.1,52,60,85,27270,29720,0,2,3
8469,0,78,2-6,-,NONE,12,194,1,0,0,SVD,2021-05-25,2023-05-26,2021-05-25,2023-11-27,,731,HO,H,H,63,15,0.3,2.1,0.4,49,70,75,25710,29270,0,0,0
8472,0,79,2-4,-,MASTITIS,32,109,1,1,1,KDD,2021-05-26,2023-07-01,2021-05-26,2023-09-25,2023-10-18,766,HO,H,H,60,7592,9.2,5.3,6.5,39,67,60,21640,23810,1,1,1
8479,0,74,2-6,-,71DAYS,2,224,1,0,0,KDD,2021-05-28,2023-04-26,2021-05-28,2023-11-27,,698,HO,H,H,76,8,0.1,0.1,0.7,54,49,78,25950,29220,0,0,0
8480,0,74,2-6,-,TRMH/B,6,206,1,0,0,KDD,2021-05-28,2023-05-14,2021-05-28,2023-11-27,,716,HO,H,H,76,183,3.8,5.5,5.3,50,57,91,29780,33180,0,0,0
8481,0,78,2-6,-,NONE,19,195,1,0,0,KDD,2021-05-29,2023-05-25,2021-05-29,2023-11-27,,726,HO,H,H,110,22,0.8,1.8,0.1,47,77,83,34120,30890,0,0,0
8487,0,74,2-6,-,NONE,11,215,1,0,1,KDD,2021-05-29,2023-05-05,2021-05-29,2023-11-27,,706,HO,H,H,80,104,3.1,0,0.3,39,61,82,28470,31010,0,0,1
8488,0,78,2-3,-,STAPH,25,96,1,0,1,KDD,2021-05-30,2023-06-02,2021-05-30,2023-08-29,2023-09-06,733,HO,H,H,80,547,5.4,2.6,5.5,41,68,89,27960,26140,1,0,1
8492,0,77,2-5,-,INJURY,45,109,1,1,2,KDD,2021-05-31,2023-07-28,2021-05-31,2023-10-23,2023-11-14,788,HO,H,H,84,0,0,6.4,7.4,51,57,79,25580,26600,1,1,2
8493,0,74,2-6,-,16:59,3,223,1,1,2,KDD,2021-05-31,2023-04-27,2021-05-31,2023-11-27,,696,HO,H,H,88,1126,6.4,8.3,8,39,60,80,32370,31980,0,1,2
8496,0,74,2-4,-,LP,16,154,1,0,0,KDD,2021-06-01,2023-05-17,2021-06-01,2023-09-25,2023-10-18,715,HO,H,H,85,33,1.4,3,2.4,51,73,97,22170,22040,1,0,0
8499,0,78,2-6,-,NONE,15,186,1,0,0,KDD,2021-06-02,2023-06-03,2021-06-02,2023-11-27,,731,HO,H,H,72,308,4.6,6,5.8,46,52,75,28040,30970,0,0,0
8501,0,74,2-6,-,BLKWLH,9,210,1,0,0,KDD,2021-06-02,2023-05-10,2021-06-02,2023-11-27,,707,HO,H,H,88,48,2,3.2,2.4,37,69,84,30260,30480,0,0,0
8502,0,79,2-2,-,MAST,8,105,1,1,1,Missing,2021-06-02,2023-04-25,2021-06-02,2023-07-19,2023-08-08,692,HO,H,H,78,5,0.1,1,2.5,39,64,75,21850,20160,1,1,1
8503,0,78,2-6,-,OVS,6,185,1,0,0,KDD,2021-06-02,2023-06-04,2021-06-02,2023-11-27,,732,HO,H,H,76,64,2.4,3.4,1.9,47,69,81,28140,30810,0,0,0
8504,0,2,2-6,-,12:59,8,168,1,0,1,KDD,2021-06-02,2023-06-21,2021-06-02,2023-11-27,,749,HO,H,H,70,516,5.4,0,2.6,41,59,75,23580,27370,0,0,1
8506,0,77,2-6,-,LUT,14,123,1,1,1,KDD,2021-06-03,2023-08-05,2021-06-03,2023-11-27,,793,HO,H,H,96,510,5.3,5.7,3.2,53,91,96,37920,39200,0,1,1
8509,0,78,2-1,-,LAME,27,28,1,1,1,Missing,2021-06-03,2023-07-03,2021-06-03,2023-07-19,2023-07-31,760,HO,H,H,38,205,4,4,0,22,48,0,20480,20130,1,1,1
8512,0,77,2-6,-,00:59,12,132,1,0,0,KDD,2021-06-04,2023-07-27,2021-06-04,2023-11-27,,783,HO,H,H,121,6,0.1,4.6,0.8,40,83,115,39440,38590,0,0,0
8516,0,78,2-6,-,NONE,9,174,1,0,0,KDD,2021-06-04,2023-06-15,2021-06-04,2023-11-27,,741,HO,H,H,82,577,5.5,2,0.6,33,67,82,28890,30230,0,0,0
8517,0,78,2-5,-,06:59,16,175,1,0,1,KDD,2021-06-05,2023-06-14,2021-06-05,2023-11-27,,739,HO,H,H,91,1979,7.3,2.6,0.8,50,84,113,34190,36110,0,0,1
8521,0,78,2-5,-,BLKURH/B,13,180,1,0,0,KDD,2021-06-05,2023-06-09,2021-06-05,2023-11-27,,734,HO,H,H,63,837,6.1,3.2,2.9,41,81,79,24350,26730,0,0,0
8522,0,79,2-5,-,MASTITIS,13,204,1,1,1,KDD,2021-06-05,2023-05-08,2021-06-05,2023-11-27,2023-11-28,702,HO,H,H,47,0,0,0,9.2,53,82,88,28180,28930,1,1,1
8525,0,74,2-5,-,NONE,0,224,1,0,0,KDD,2021-06-07,2023-04-26,2021-06-07,2023-11-27,,688,HO,H,H,73,2317,7.5,4.4,4.4,45,65,83,28340,30980,0,0,0
8527,0,74,2-5,-,NONE,9,217,1,0,0,KDD,2021-06-08,2023-05-03,2021-06-08,2023-11-27,,694,HO,H,H,68,16,0.4,0,2.9,54,48,41,24650,25930,0,0,0
